Year,Month,NEE_f,NEE_sqc,LE_f,LE_sqc,H_f,H_sqc,Rg_f,Rg_sqc,VPD_f,VPD_sqc,rH_f,rH_sqc,Tair_f,Tair_sqc,GPP_f,Reco
-,-,umolm-2s-1,%,Wm-2,%,Wm-2,%,Wm-2,%,hPa,%,%,%,degC,%,umolm-2s-1,umolm-2s-1
2023,1,0.733393944574801,0.756556825823806,3.83038591816821,0.861466039004707,-9.71698681475118,0.514458641560188,15.6550941839979,0.326160053799597,0.155708475537359,0.975790181573638,94.8241441497243,1,-4.6738903833766,1,0.0260538761330685,0.75944782070787
2023,2,0.530961124851213,0.77827380952381,4.04911883148032,0.786458333333333,9.9258033400557,0.645833333333333,38.951022936392,0.348214285714286,0.160529904780313,0.879464285714286,95.8304836802258,0.898809523809524,-5.1528447307376,0.898065476190476,0.191323575173358,0.72228470002457
2023,3,0.0088547248566458,0.450268817204301,10.3100225323775,0.456317204301075,29.660981451816,0.451612903225806,95.794924098976,0.247311827956989,1.95949866850821,0.5,74.4927006836515,0.5,0.806389646449603,0.5,1.15642011735399,1.16527484221064
2023,4,-2.22647633753924,0.956944444444444,25.3733611469028,0.93125,53.2182489129305,0.931944444444444,171.119106426935,0.586111111111111,4.90876822361384,0.998611111111111,61.9266613505417,1,8.01185879628958,1,3.68290632405044,1.4564299865112
2023,5,-2.15720800794083,0.946236559139785,40.0731906008574,0.943548387096774,97.5711029675275,0.907930107526882,232.244232408079,0.672043010752688,6.07981229743449,0.996639784946237,61.2971684587769,1,11.5500784050309,1,5.77011701405127,3.61290900611044
2023,6,-2.42093278118348,0.848611111111111,58.1797832798213,0.884722222222222,95.4329454559543,0.959027777777778,247.162335240867,0.720833333333333,6.56677358710506,0.985416666666667,69.2360254628889,1,15.6411342592063,1,6.53080822391463,4.10987544273115
2023,7,-0.942788597417525,0.877016129032258,59.5691679685345,0.904569892473118,59.3070399736364,0.942876344086022,210.506341459354,0.69489247311828,4.07095455347486,0.981854838709677,82.3465053762769,1,16.6531966846741,1,5.61922969663209,4.67644109921457
2023,8,0.89138395956386,0.803091397849462,54.3024337961953,0.832661290322581,65.6850338812129,0.797043010752688,175.114756397277,0.619623655913978,3.62427372498853,0.983198924731183,86.6129753854503,1,18.7206160394624,1,5.14578556544386,6.03716952500772
2023,9,0.475355967179219,0.854166666666667,41.4192524998958,0.895833333333333,52.4848142282295,0.827083333333333,147.889720167366,0.522916666666667,3.32961516331482,0.984722222222222,81.7750865332292,1,14.1768935185625,1,5.95599761444197,6.43135358162119
2023,10,1.68758648659847,0.520833333333333,11.3466010422549,0.526881720430108,9.73697725030835,0.621639784946237,41.3596122550163,0.421370967741935,0.623698700978745,0.984543010752688,92.7958514363777,1,3.76692652328696,1,2.21321394838674,3.90080043498522
2023,11,0.867205840201919,0.838888888888889,3.61385982949128,0.790972222222222,-4.567986584552,0.759027777777778,18.8900536668814,0.39375,0.170692587522743,0.8875,97.9700733149152,0.921527777777778,-1.13915046299028,1,0.285250404031509,1.15245624423343
2023,12,0.85262564368151,0.454301075268817,0.628050859601491,0.526881720430108,-3.36236883905279,0.442876344086022,20.156113197344,0.286962365591398,0.130203382260944,0.797715053763441,96.08558356139,0.827284946236559,-5.1844513244809,0.827284946236559,0.504467926896144,1.35709357057765
